rewardsSubIter0,rewardsSubIter1,rewardsSubIter2
"[ 131.81761437  306.12459647  325.96594387  534.812577    131.81761437
  306.12459647  325.96594387  534.812577   -187.04326647  270.62022186
  534.812577    131.81761437  113.3948063   349.4372834   475.89926635
  318.95952876    5.58209606 -187.04326647  270.62022186]","[ 609.14463317  627.40296932  601.37041135  705.49716547  283.22501641
  558.83406829  528.809149    307.68303532  583.32743214  497.77670222
  532.72960995  592.50823972  564.22527392  438.02202577  366.59993445
  609.14463317  527.01954523  366.59993445  484.20039192]","[-186.58648583   16.45293008  464.52281485  629.02812021  484.97099424
  535.35662998  -16.23806279  360.16342171  315.9164643   366.55668957
  210.51001874  512.45031381  349.48744639  388.19121956  488.90067699
  325.65664883  143.3609308   464.52281485  433.10006802]"
"[ 558.10990396  278.62218284  407.55849468  354.91415162  336.33141315
   94.22628735   94.22628735  407.55849468  320.34998552  320.34998552
  580.06386883  420.25476992  312.09781781  485.79493852  521.66405031
  407.55849468  354.91415162  336.33141315]","[ 371.50474966   46.53257689  467.40713591  447.76117792  457.63456359
  361.79234084  550.73068747  560.15361849  525.99172353  270.33310081
  599.0034097   652.38217473  652.38217473  567.61269643  113.72509904
  206.77604961  340.43808232  535.53665073  457.63456359]","[ 363.74204279  562.20430258  323.07530953  612.71975687  200.8148618
  562.18766169  475.49474823  537.63190739  562.18766169  180.81602553
  333.50766112  290.9631748   162.88806474  286.16860558  564.6699743
  295.84996387  189.91706304  312.75782133   77.98322398]"
"[-119.89088271  320.37333265  320.37333265  329.03633023  471.04072624
  452.07346531  183.08261386  205.34600288  183.08261386  205.34600288
   99.76179913  384.03678507  329.03633023  183.08261386  367.39075457
  288.06710372   -3.17995129  242.17918275  384.03678507]","[ 640.24384254  560.9627708   449.87462365  457.87238706  567.96624568
  594.41839454  318.17990704  408.99778213  573.88810534  622.67914963
  602.66775525  496.22564709  460.13502184  343.76203059  727.05585857
  588.4886891   466.92361212  497.88734643  449.87462365]","[ 484.04805055  375.06375076  561.75267288   44.63510686  547.24398931
  275.92986617  -41.77671914   56.4573186   319.36125499 -255.18439342
  424.68625884  199.21414768  316.14047823  393.87114801  417.1642751
  228.88381803  146.57363496 -255.18439342  -60.94232695]"
"[ 453.56492227  205.2845616   161.37383669   86.58778009  202.61588678
  156.43962269  161.37383669   86.58778009  523.11273672  161.37383669
  156.43962269  523.11273672  233.97310159  150.53266492   91.74919938
  378.39847676  354.54586318  378.39847676  354.54586318]","[ 368.80360637  280.19436045  485.1214782   433.05921071  514.54366608
  666.21479472  677.5056891   393.94824808  443.98924353  776.01832797
  609.71126157  609.45758174  319.45980592  367.2415557   501.81732287
  368.80360637  -39.47896147  584.71402045  451.73299713]","[ 100.29485993  375.16153221   37.41967978  238.38677643  314.58891046
  171.84360144 -337.56397827  411.11012185  395.60071129 -145.54935848
 -145.54935848  273.27867435 -141.67986924  861.22378292  307.99726471
   46.9983614   306.128743    272.85113752  524.14447481]"
"[ 335.68895978  380.36493407  129.51135387  442.54963112  242.24563364
  380.36493407  246.23134508  380.36493407  246.23134508  571.00564286
  335.68895978  303.38476349  120.08081268  303.38476349  120.08081268
  345.54506203  571.00564286  415.93300802  323.59780982]","[ 486.19561383  636.50678368  654.32096081  492.02262832  262.01397417
  609.88171431  357.43550228  775.7427756   347.02705286  414.9352024
  360.89172481  609.88171431  417.09821267  569.93957543  668.32332676
  661.55310524  540.67901446  117.80563829  705.33851317]","[ 398.47200879  665.38004602  546.49249334  193.90640064  398.47200879
  665.38004602  390.88336966  291.01365972  257.91696364  381.76893074
  100.23951323  489.20031425  134.04171851  375.98914339  282.36682084
  307.95907533  492.3570186   251.31365928  244.47049794]"
"[ 463.9710454   182.61452746  419.97865302  322.72483016  212.70608223
  309.42999002  474.47709123  121.47556761  419.97865302  322.72483016
  616.45663909  492.40700256  606.27499024  616.45663909  274.25030368
  492.40700256  419.97865302  274.25030368  130.52884371]","[ 440.98716899  439.45827908  311.02898397  316.82457768  248.40334496
  311.02898397  610.42817329  558.65500785  311.82764382  614.10248309
  656.79820234  432.50118603  357.99484174  726.71692687  454.19129026
   39.77371148  517.65085717  429.07447534  507.84318317]","[ 251.74162212  411.28738145  185.93472582  217.06350132  169.89022707
  471.57868578  500.06316414  243.81424598  235.4872659    74.05271642
  183.36217741  378.3717242   485.74124205  185.93472582  217.06350132
  403.68667766  454.10733623  569.23551333  184.92252072]"
"[  80.55734852  287.09114898  185.89074412  400.59050895  522.76573282
  427.08171986  280.48667864  445.88551265  335.7723138   185.89074412
  238.5113706   225.95942509  445.88551265  335.7723138   232.20811289
  219.14996358  287.09114898  327.78914821  185.89074412]","[ 604.94336829  688.77687066  396.43454174  244.47785317  616.38899164
  434.63117752  556.21628608  539.17931151  556.87771691  616.38899164
  327.49180954  460.43493945  220.03889073  467.74365554  514.50332981
  585.80118096  160.03097985  507.22158316  592.63650642]","[ 212.38868816  285.67735354  379.82009733  398.91329328 -178.46346699
  270.54482133  450.21606306  355.05253008 -125.32772477  376.06606893
 -361.00010927  308.5738903  -125.32772477  -97.9590526   347.44881654
  472.54219398  343.28004525  223.50897455  205.04402069]"
"[ 299.83938496  169.42361814  192.8978105   444.5803045   360.25144182
   38.10350123  169.42361814  375.0319381   299.83938496  169.42361814
  444.5803045   485.62140922  390.74850468  257.29264054  182.08333156
  438.00276127  200.92773581  129.06395522  438.00276127]","[ 356.16609108  602.04206795  574.75945107  368.41709328  604.99610471
  636.60453159  215.48703467  574.75945107  364.81597357  432.54898482
  457.78756755  695.14910024  596.64082342  230.3337796   637.55159976
  244.73895161  286.09118766  278.12278145  412.84725745]","[ 288.2027263   512.39267981  314.611295    -10.77890581  213.93024711
  448.55474787  480.1975895   455.25921108  285.70570476  206.11863894
  512.39267981  555.46633466  277.84651458  -24.55196328  241.18991373
  423.41160488  512.837375    210.068562    501.38057476]"
"[ 300.89615795  373.14278898  300.89615795  373.14278898  414.5903163
  231.26282089  268.1234456   295.43374568  295.43374568  449.21706517
  -24.99341139  367.12465586  268.1234456   295.43374568   77.79113938
  318.24925754  107.14423165  360.48148379  330.71440439]","[ 321.37934296  585.76517856  635.41012144 -133.65109468  339.84301882
  519.78188034  539.65722445  397.52632968  561.44326267  517.14989807
  452.95634816  538.38421406  493.47155346  693.80345978  294.70422057
  562.05713025  487.59958339  416.30172722  442.16574364]","[ 160.48326632  -87.49526837  160.48326632  -87.49526837  341.44678722
  301.20610914  496.34284864  319.31821462  298.22585082  450.16600943
  154.08681994  300.85064611  445.42325763  -43.95868024   -3.44992371
  466.14303249  529.64836383  495.90311976  257.23112036]"
"[ 456.6231175   176.06881133  192.08662197  199.1421133   328.92271828
  370.00039604  360.11373342  418.1320444   360.11373342  328.92271828
  370.00039604  260.32099988  416.67485443  370.00039604  227.2812687
  304.38213316  213.08584539  319.89473347  316.07305985]","[ 507.00624813  565.76010928  674.03108673  417.88212061  529.40477724
  354.83276725  340.7549349   365.81264515  284.53988318  299.24932347
  636.13790874  302.26335169  494.83813969  526.11456986  418.78860935
  403.73099725  290.32952958  594.78667756  898.06033805]","[ 197.42425543  264.43055921  291.62313225  286.76221629  299.00877426
  -21.29773551  291.62313225  286.76221629  667.10475177 -200.81467492
  571.15664236  461.23549762 -192.52006813  495.15115558  364.71262979
  513.64127256  -21.79630441  132.84188047  267.47761213]"
"[ 177.7412418   390.33780454  264.87722588   71.96415776  216.01846473
  283.8104459   186.66968354  206.1428382    50.39399092  342.69827329
  206.1428382   186.66968354  206.1428382   390.33780454  100.72139585
  155.96353363  335.58980394  319.17588792  290.62978265]","[ 424.47410342  514.62899129  452.06129812  447.91563828  569.63663803
  382.64107218  303.27107237  382.4915604   555.48984735  611.80251231
  417.96105137  383.86364354  492.52843105  543.14724274  462.92639238
   30.45202235  674.3320528   619.41702948  659.68311139]","[ 421.37244639  147.57124764 -337.39138913  283.37679793 -121.66097302
  352.63683676  250.77678932  332.96966602  -21.02052363  353.34444313
  467.94456307  312.48826136  476.68580958  193.5683834   379.97738738
  498.65812132  471.51647258 -159.58223748  471.51647258]"
"[  -7.29190556  185.53997086  330.60325667  172.26528197  245.2705122
  308.98154304  172.26528197  221.28711687   -7.29190556  185.53997086
   -7.29190556  185.53997086  526.7179158   266.51474473   75.84056923
  316.29832883  449.48525213  121.62588287  252.63540726]","[ 475.812189    510.86511412  262.44266543  432.81297827  208.39178055
  174.14489978  507.61947415  475.812189    420.57411348  551.9776092
  431.57328787  571.11187157  511.43561122  531.08061793  503.61865651
  643.29275466  650.13320177  630.51428287  270.9785754 ]","[ -19.67013655  514.24508632  126.11776034  256.84767691  485.69093379
  485.32663697  442.06681152 -380.4872997   208.81594287  288.71623276
  199.02550907  322.59264784  625.4192283   208.07377861 -175.58699267
  629.00324105  585.41885951  372.36868509  514.24508632]"
"[ 197.50340651  334.31391677  300.07434624  173.34293367  140.07589392
  137.53347855  237.09825371  339.49118217  137.53347855  197.50340651
  334.31391677  197.50340651  334.31391677  145.35550536  -12.06755447
  275.8684982   206.63871003  313.11768309  184.58899208]","[ 505.72755758  357.81432726  559.20772922  417.43865525  285.2419741
  335.96653674  326.42393564  393.70379166  432.20275814  258.16505166
  186.47235228  428.68395175  440.20960483  580.2334315   337.31480672
  461.68468093  432.76351287  432.76351287   40.03986903]","[ 153.712534    398.15050438  151.87511716  442.44830555  153.712534
  398.15050438   62.72269783  889.63323963  537.77169542  423.73990357
  426.70658045  -50.71153551  205.99390171  329.15224135  653.25376472
  206.50262562  385.28239756  632.63576662  470.05697918]"
"[ 177.21120337  110.29693137  332.5562671   265.6996785   308.07833502
  207.00362605   87.01500575   87.01500575   31.45776536   87.01500575
   31.45776536  183.56130859  240.19204425  177.21120337  110.29693137
   69.80258988  258.81518122  222.10279241  111.33381726]","[ 461.72423085  391.60918547  515.99377614  334.00751558  472.03800996
  273.05818037  306.13646073  461.72423085  497.18510246  685.36318074
  661.25908098  451.87619136  347.80253912  452.75169993  559.15085973
  551.34579908  347.80253912  453.56368881  320.93589132]","[ 198.5465926   428.22287745  380.02002387   -9.28812171  359.11402602
  417.99233669  337.52176377  794.97897721  411.4568286   -93.71723046
  479.87470115  185.4142628   774.19284051  354.09113955  374.31674873
  411.4568286   -93.71723046  267.4430525   -75.11464493]"
"[ 183.83464371  136.36413449  238.47509153  104.2910111   251.42848983
  273.21264713  136.36413449  242.13146214   53.94069611   58.87525559
   53.94069611   58.87525559  136.36413449  242.13146214  269.54003518
  203.32781146  181.41935762  166.97754068  268.69824232]","[ 391.73904523  543.26057501  236.78549454  489.57509376  391.04824151
  284.5488938   461.0277595   379.12141314  211.91436029  465.37720145
  220.58471382  211.91436029  363.35272852  336.45967578  288.58590131
  288.58590131  297.2271125   450.04851038  345.87135349]","[ 252.67913515  216.22371739  199.38441124 -204.40719862  223.33405655
  333.09518022  179.70065428  172.72746572  544.18660011  477.30921091
 -134.97831729  499.25455934  281.18573673  172.72746572  544.18660011
  417.9774333   480.90393657  386.45415564  327.28929302]"
"[  24.49212481   25.65127585  226.10965046  211.86807956  345.9218933
  101.13679611  123.58270899  226.34902562  101.13679611  353.72029841
   24.49212481   25.65127585  104.27252844  273.11384137  385.03598923
  101.13679611  353.72029841   27.96178685    9.61732591]","[ 291.53107267  583.79852807  277.33481263  274.73797184  418.21632967
  302.29678294   41.23366657  293.17359485  249.7638976   297.99420071
  208.28304606  208.28304606  516.28558748  295.34183372  363.13180952
  277.33481263  313.23817002  468.94511337  335.76314029]","[  5.00136179e+02   4.13934639e+02  -6.35708520e+01   1.67163900e+02
  -2.38691787e+02   7.31145270e+01   6.64102359e-01  -8.61942519e+01
   8.08485824e+02  -2.38691787e+02   7.31145270e+01  -8.70864081e+01
   5.14529604e+02   2.83862106e+02   3.99167941e+02   5.11639776e+02
  -1.31812006e+01   7.35807820e+02  -1.61430753e+02]"
"[ 321.5866007   249.67122869  179.40424031  310.59986808  310.59986808
  321.5866007    84.60114022  196.22758657  319.60366955  166.04487403
  249.67122869  147.7755754   179.40424031  310.59986808  206.40891149
  259.1630381   179.40424031  347.53693229  144.16422383]","[ 348.26848054  346.27767613  366.39073472  592.43723375  519.1679313
  454.16195773  403.22606635  348.26848054  190.22918518  376.34480199
  454.16195773  476.85979954  209.62547657  479.16580621  206.30303384
  134.71157936  490.31665624  614.18255123  155.8648464 ]","[ 358.83360609  419.89703786  233.11369302  549.5333227   245.37725111
  637.81076518  353.01604973  382.34879981  206.92383991  525.75958832
 -169.32506947  666.85741168  484.48509975  358.83360609  419.89703786
  634.742764    437.38392712  632.53907082  330.20639542]"
"[ 277.57917305   11.54772291   54.61180976  131.56151792  267.06529044
  116.63519255  116.63519255   54.61180976  201.60547978  267.06529044
  201.60547978  267.06529044  451.61921865  240.20421191  270.77318797
  201.60547978   12.68363956  211.43224651  144.62844328]","[ 270.0868535   294.75991513  426.27421182  448.5009934   418.83523343
  268.9279531   270.0868535   294.75991513  473.15574915  331.22430963
  286.71798578   74.26495348  258.96734729  259.72223673  296.34863483
  350.75031238  255.24203893  498.98758375   96.55924078]","[ 139.94805254    7.38834563   70.23957892  170.86112609  281.42265774
  475.64786114  218.2677661   464.947198    281.42265774  475.64786114
  107.61873012   53.87259071  267.75012827 -282.72857542  600.97523328
  -46.56969531  345.38447712  380.04658497  200.10969543]"
