rewardsSubIter0,rewardsSubIter1,rewardsSubIter2
"[ 50.97752028  43.29280656  66.78756689  55.86340874  57.39477493
  60.59061313  39.9194328   60.07705534  70.65166869  72.1882862
  74.82521461  36.7468602   63.41996978  50.97752028  63.66801939
  58.08293652  58.94377311  52.80057034  68.75746452]","[ 216.62053574  236.57420312  231.28187141  227.48859264  232.40307518
  230.76572565  252.02642216  208.03266768  201.08629548  239.13616525
  227.80381954  224.05674268  226.22078629  247.20538431  218.16850475
  223.64875755  240.78400408  224.80834643  227.02899026]","[ 189.44645534  189.6553164   211.38850902  211.47044274  218.29068927
  201.4343432   219.62831422  194.91398851  203.95723162  199.77624445
  200.05093389  188.89260356  208.94623582  212.20765681  195.388578
  185.68546701  202.95940627  206.38070959  202.08049142]"
"[ 58.17722063  64.15859187  40.60309643  59.0240524   62.04270117
  24.91065476  58.5095438   43.67589029  58.37259388  58.17722063
  66.73786021  66.95464616  62.37739357  61.14233691  58.5095438
  23.52679694  48.62368882  60.17603232  59.63097394]","[ 247.70189376  229.11654519  235.17635751  229.64960788  242.44831437
  225.93476069  221.50126898  229.16328091  225.15941795  207.39439541
  200.5232411   238.39956379  219.76568251  225.27930732  226.83441856
  234.74649877  238.75386768  221.26609823  224.91220603]","[ 199.74263346  206.07371325  200.49476482  194.62147802  213.09826601
  197.23208605  197.65718916  196.70999106  192.36004092  198.99868573
  215.8592912   196.0187332   195.19731781  209.95805713  200.36499862
  203.40738843  209.20771149  192.23914319  207.57318455]"
"[ 62.09216325  62.94802185  66.32803218  62.99999529  44.31693364
  63.28232591  77.13816045  78.22549864  55.52127712  62.09216325
  67.4215502   65.714572    50.38667305  85.79089688  61.2535548
  76.25213424  66.68751069  65.714572    65.57447824]","[ 234.25343708  247.7468056   262.43878218  221.51852039  238.82680715
  224.83235182  238.7731379   210.14032624  226.76398348  222.00645141
  212.86233994  229.40162708  233.18225568  218.52738393  242.88468566
  241.04305815  243.811901    211.43712384  218.06945876]","[ 200.27001553  212.99590906  208.74473151  215.9597993   200.58410574
  207.69492329  198.54360706  202.24585738  195.48436342  210.00015354
  198.38245299  194.80753019  209.21445858  199.95679083  203.26635164
  190.79847959  217.31203412  215.86989959  211.88888044]"
"[ 37.26770947  62.84699392  70.47385866  68.33308064  63.25063739
  72.05865028  70.07057451  55.29314997  43.5090326   66.31987763
  60.25833055  53.48787748  72.05865028  65.97141366  61.40518069
  67.58288088  67.58288088  62.87103624  78.32987126]","[ 205.55027133  241.01832931  243.73941561  259.10094783  236.60114488
  216.94768164  232.32918698  221.54301335  217.04326715  206.98120727
  238.30585087  239.17652172  230.31858537  225.69133125  227.71012191
  238.25407376  240.81657541  216.40013037  235.39813361]","[ 191.29900802  195.68112879  208.2333784   193.15179336  220.18621892
  198.57313988  187.8166919   218.4218552   200.1620782   223.30758721
  214.95854077  206.29854618  199.53950367  196.95149742  184.53840894
  191.03357707  195.10037665  198.82010062  213.18355185]"
"[ 66.45734525  60.30201701  75.53936117  61.42617874  50.64266186
  78.01924907  61.36207299  58.98193133  56.87308053  46.6150176
  30.64237895  38.34035777  58.98193133  47.33201787  68.28528808
  64.65008354  46.98141282  84.58429034  69.91999594]","[ 244.26210472  227.04076657  219.17482964  229.53946122  227.21368243
  230.48764373  229.70275528  219.47367085  239.6118062   229.27344846
  214.52580521  255.90263484  236.62359613  244.25758174  241.9097881
  226.27059271  223.92150161  226.89720803  228.0753204 ]","[ 196.23302122  215.81586291  207.89053124  195.3520493   205.7620586
  209.41795723  208.54488658  216.33561731  212.86451919  210.40065597
  193.25667662  213.37863164  203.69265269  216.07169586  202.57550511
  207.30943337  182.49662683  200.61254982  219.95776436]"
"[ 74.12006518  60.43267076  67.88365541  72.41193046  58.79890304
  76.99710315  58.27475752  67.88365541  60.7372193   73.79956512
  79.18101731  37.53010635  51.93154986  36.28209635  69.91113083
  64.69907838  60.26137784  76.27505304  76.34319649]","[ 215.569475    213.43673053  229.11113975  228.26604205  248.048527
  223.53749539  235.81822565  248.43436896  252.09787133  221.33104449
  224.53588372  216.34858205  236.77025426  233.26533948  234.60548974
  226.49580283  225.01137243  219.1372989   235.62005826]","[ 200.14438385  200.29431898  196.04689812  204.9313349   204.6936996
  195.34530573  206.4745578   213.09167922  191.25833363  180.48057278
  204.68166318  220.96765424  188.41539791  210.34990416  196.63559216
  191.46722827  205.77771008  192.26715324  186.42799128]"
"[ 70.59696488  59.56468542  70.2608127   40.80980768  85.91934955
  70.59696488  72.2795924   59.38721985  84.57284446  66.06571877
  59.82782612  73.57088531  68.50423189  44.75833482  68.46315841
  55.40102643  70.46329741  76.34409134  50.40607261]","[ 226.60914342  215.30339324  223.12920421  214.92484176  217.6753758
  238.8242107   228.48738768  233.6908018   241.84441756  218.38831353
  228.16119297  235.98526515  215.6290171   220.02030551  232.75319916
  257.0986092   234.23654197  224.30216808  221.06319884]","[ 199.20170424  205.91562487  213.91841161  200.72724904  207.76588147
  199.53289767  216.15094032  188.93057867  199.79129337  202.09454998
  219.05325311  201.82428807  201.51712731  200.26555383  205.1892106
  201.59306363  201.46164604  184.98632132  189.67571233]"
"[ 70.64482573  57.92072997  77.71504619  65.68562561  66.97493748
  60.01096499  57.88893607  77.37398779  38.93215999  41.7409775
  41.7409775   81.53311114  45.53821612  73.35524082  44.15449041
  53.81144994  79.88931093  74.11319271  63.24564705]","[ 257.53183542  234.56657391  232.79147465  243.49125869  233.42193229
  246.36548033  218.05653373  230.25898328  222.33711465  249.25915562
  221.52125472  186.11951594  250.87351671  221.47018439  216.39058706
  238.56272687  208.98285553  238.58291101  233.72732778]","[ 210.28147571  218.11330287  217.43394838  189.63346001  193.79333606
  194.58291846  198.15815429  206.59221321  202.10604733  218.63686789
  198.70437279  207.61573183  203.41757201  199.21291374  204.82476987
  203.11750375  200.32905876  197.81245605  207.81776167]"
"[ 77.21625187  78.80437706  80.03162832  75.87082241  61.01808765
  65.90406532  82.3074753   57.21401755  71.20588027  64.58584422
  79.929251    65.36546497  64.98224868  69.80292386  34.63411759
  76.89843219  76.52397318  91.62398828  54.62084411]","[ 225.8593567   240.21708457  227.22657116  237.26798312  227.29015263
  247.59204732  229.99483952  238.74557811  231.69742641  208.36190504
  231.87729182  232.15979512  255.13681108  238.41188984  238.88643194
  217.58364468  216.81462718  243.52970915  205.69486254]","[ 207.29197711  207.3763655   199.90386446  214.79710893  197.71129174
  207.72548543  199.31639085  188.88418902  206.44438831  213.59226576
  213.24200473  208.75809731  205.62197342  190.22400147  206.10456721
  190.63049024  222.21970878  204.82331371  190.18650997]"
"[ 63.54098892  76.29832917  62.38891868  68.28015121  59.52166469
  65.66439407  70.65082629  75.69912583  78.10647387  68.54867423
  57.95975104  67.62977492  60.31739115  58.43596663  56.64216421
  71.21883221  46.71238229  50.24492071  74.549156  ]","[ 228.38639184  235.2408651   225.20797134  231.63607192  237.8562048
  226.30339345  245.67937017  233.38369696  224.84488187  234.73686596
  243.58114622  213.94898066  212.54058549  222.7186717   226.60557368
  223.38155608  236.76477065  235.90221366  219.61615142]","[ 192.49272481  196.50017738  201.16893237  196.13606277  207.56704923
  196.2003239   200.57848034  213.66019122  197.8750291   202.67532049
  213.96509344  205.75752565  198.00238053  208.05854485  197.22155019
  194.03693137  195.2700539   196.5815069   217.46686068]"
"[ 82.37629852  70.21291751  71.53387827  53.73013213  79.37967589
  66.24874159  40.40286451  55.46349622  60.8924589   75.69483137
  41.1891453   58.27283458  72.54569065  69.03468444  77.73714855
  83.00474709  74.78580865  70.59063326  63.69840855]","[ 232.34221306  245.82089709  215.08117994  233.45931316  241.7697072
  218.81297189  240.79281085  220.65732501  225.68748588  201.91509198
  227.07137158  243.72873361  226.36878057  235.25150079  233.0934628
  229.70109837  222.56108032  243.97478535  219.40498127]","[ 220.49245401  202.03074395  192.14952839  203.18449054  200.8961558
  200.01973358  218.42993778  195.80863723  201.8452346   205.33808415
  201.30433909  204.17671935  200.40486587  203.39962082  200.65954109
  204.15456071  201.08781034  204.87133935  211.01395772]"
"[ 64.53446152  56.51805536  75.51430931  77.26365122  80.62234232
  65.48826732  50.24253323  70.6371619   78.93503274  56.48533778
  74.96509721  78.59549159  86.59637918  78.77920181  82.56270095
  74.84180843  80.12166     84.16729767  70.6371619 ]","[ 237.49105529  240.60563085  212.80624857  226.35712178  234.56568433
  245.92544707  243.15462508  247.10654958  222.24774654  232.61007469
  236.1333457   234.96570702  231.15962236  244.48837129  245.31635667
  242.47323068  232.50013862  238.15409715  234.20759553]","[ 196.35197676  220.247071    208.93837265  197.45311997  213.43616771
  198.18528201  210.69583882  207.9618888   214.51827138  203.06249784
  195.68305796  196.73183374  208.49663273  212.04525789  216.75438352
  200.03537255  196.65304074  217.6079774   211.47250034]"
"[ 75.68769418  55.21474673  30.09874199  86.22621816  79.80111595
  85.00721602  67.77429827  75.43325688  68.29651737  71.49785346
  81.24444551  81.7367759   69.14291076  78.53722001  81.7367759
  49.97369471  62.41543706  72.98332727  70.8422207 ]","[ 223.57749914  218.96603727  220.51186966  233.87672664  230.91896995
  229.68493343  231.96985368  227.28104263  241.77423982  214.66971274
  216.64441315  247.84376325  249.98863847  224.28680891  225.2554514
  225.01911963  239.00481881  237.63179551  237.42942978]","[ 199.97155462  204.10855972  196.67146429  204.91506668  197.95879727
  201.79537683  215.48950321  206.43637426  194.48186606  207.43844061
  212.626505    212.15402988  206.45536044  201.12169134  200.15238341
  198.47172206  190.31057162  201.89262829  221.72831748]"
"[ 64.44695023  80.53923067  74.59906961  83.71946352  78.24296548
  77.98598709  54.38427574  77.04342727  58.45640892  70.78489706
  57.40191626  25.61981074  61.83756206  73.06987388  25.61981074
  55.91111425  82.68535166  82.32017098]","[ 245.97095989  238.08168378  206.82511915  214.38292084  228.48119154
  233.03786526  243.5903085   217.1752679   233.98568027  230.40022351
  238.06505923  233.90826192  237.52992818  228.9328962   245.77222067
  237.02430212  228.44842836  225.32225571  213.28163548]","[ 201.73737037  198.91450753  196.88189717  196.86633913  193.01488784
  200.68535468  216.18183663  198.52907698  193.88066706  197.52623137
  208.4446055   200.61654852  202.22063418  211.27084189  196.63979309
  203.83091523  201.49716848  203.72012983  200.10411201]"
"[ 47.85097575  64.67550532  81.24341603  70.95171475  65.14039596
  66.89714633  76.89845666  85.5391253   58.32667849  76.89845666
  82.95262066  79.71751486  63.11859892  43.99811513  60.73434439
  63.02312646  78.37893214  68.28296741  74.39663891]","[ 233.27246763  226.48777766  205.62923672  234.07960003  229.17502657
  230.60253585  229.57343106  241.03458333  219.44482498  220.39046499
  224.75809089  249.53238711  248.20201071  247.7495262   232.80679378
  236.71045337  236.93850139  229.59000672  228.23040206]","[ 193.51448612  196.30506719  207.15674786  210.67372731  204.13735251
  202.51997504  200.69977196  215.30512576  197.46083109  201.17655266
  204.05023494  199.9925765   198.62827669  200.22286659  202.36729408
  197.48456671  197.54615873  201.32373089  194.29188647]"
"[ 74.04990263  75.82392402  82.72210955  73.51320839  51.75372326
  74.46537403  86.22822658  74.04990263  80.69471562  67.70319671
  32.6605692   62.73560965  70.76481676  50.57080184  64.71562048
  79.42383907  67.78107923  67.81423339  72.11943679]","[ 218.0063673   232.89731445  226.91350091  227.65167228  231.84277046
  227.03220566  233.8861172   238.53810296  217.69943132  235.09598314
  231.42640987  227.95012937  255.99793469  205.89579592  218.04171946
  232.84766125  253.59085489  215.10419586  213.18925817]","[ 205.85502909  195.80310476  200.20448707  212.52134461  201.80985942
  197.13111029  216.98228138  213.45478471  214.48967407  203.53423242
  200.72542628  199.64324883  202.80026465  199.15649664  211.14143783
  196.74254958  206.01126938  214.86784024  192.65146644]"
"[ 63.2976836   79.11688728  62.7337915   77.96152253  63.81389579
  75.03176921  59.35171108  68.18622153  69.62779245  70.10925442
  66.49294756  68.18622153  56.44544079  52.51128514  46.55580843
  56.60325704  75.9069586   65.11593915  81.94347975]","[ 219.36627626  232.01069771  243.86411288  233.17285151  232.89050344
  244.05014508  218.59400002  232.16621059  242.16734328  227.04888908
  248.89944846  236.72164647  224.3331351   242.37826662  242.77995085
  215.10010118  227.45549335  219.68179645  227.93570441]","[ 199.87306052  209.84879982  202.57803334  195.54810315  210.34007094
  195.44481427  195.49722762  188.8259994   196.81310425  204.89366005
  205.72054274  198.04969752  195.51416178  202.67700927  218.509151
  197.85654776  200.81541078  208.3028465   206.97854616]"
"[ 75.74105846  59.50217311  62.75714765  74.23134243  54.00104206
  69.41234936  64.33816992  52.8793158   50.67517959  65.44910718
  46.58603458  56.05702949  45.76115519  53.91171068  24.36375126
  66.31579191  64.33816992  60.63464701  54.56029081]","[ 212.05344794  234.41860076  221.22044962  217.23880051  245.59167697
  218.06993902  236.83154008  250.88107653  217.09162929  229.79568727
  229.5560956   230.52955319  244.95626649  222.8653071   247.07936654
  237.50238288  239.91833087  225.54535414  214.37308165]","[ 207.14885072  221.815701    197.46246161  197.41843864  193.24622862
  212.33793955  198.66603954  208.66868722  203.68724718  213.24897314
  201.57992468  196.93299733  198.11277502  204.36159157  211.9273871
  199.2986482   196.27009042  210.74340775  210.9724466 ]"
"[ 68.03160967  55.32826648  57.59840429  70.07291995  78.09202438
  51.83749592  71.54778619  69.50959514  55.89097957  75.34137339
  52.90025467  44.3849015   73.86044577  71.54778619  49.42916062
  54.37973544  57.90719429  73.15181375  55.70500154]","[ 235.25545439  210.26653455  222.53136249  224.75050477  241.07735325
  240.88430463  229.23477715  210.53481541  241.42131289  257.55974028
  242.86448789  229.22151171  213.88034653  214.09894526  199.6588887
  234.05035193  224.9911126   225.56873847  232.27351515]","[ 209.3559371   198.69795161  204.26852038  217.01897603  202.74166545
  217.57762429  205.79181874  222.60812149  198.41976188  216.90251346
  214.41073995  204.47295182  220.87759564  190.64876556  202.8931371
  208.35348735  204.67268597  205.88073873  213.86550039]"
"[ 64.91552463  49.0688309   47.12717924  72.94816723  51.43169184
  51.63581941  45.31839634  36.10342614  58.75984817  55.12885588
  78.40929596  77.04047085  56.50326192  64.91552463  49.0688309
  28.80303231  47.34819711  68.3069388   64.6922214 ]","[ 238.98149824  234.39502437  232.27845328  233.44841788  228.03582232
  237.86139179  212.57485914  235.83901076  234.4982346   218.5147582
  242.24982661  242.52500863  216.82115336  232.28606141  228.71504941
  235.86119599  230.77767843  235.05153085  246.33601199]","[ 210.96565141  202.70236153  199.14624204  214.12665524  206.30807492
  200.85921294  202.1634987   201.88699641  203.78991039  202.45898886
  197.26502821  203.89035309  197.61745369  214.98533255  206.48539582
  208.93882644  199.45830312  203.18090137  193.72896604]"
"[ 68.08873334  76.91953873  78.69758544  75.99627198  67.10889809
  48.5136511   72.83331041  75.61624172  51.95828455  65.38768082
  78.50932849  58.04326076  57.18571845  76.32230767  70.73767887
  67.42188712  78.23082759  78.69758544  75.99627198]","[ 241.80294584  220.91439907  219.72309266  221.01688281  229.47146191
  257.05651083  209.53853169  214.7564767   250.64676228  232.53472472
  229.58743934  234.49747562  225.61380993  236.69716033  216.95811577
  222.65152728  223.36554853  222.60137086  225.1973102 ]","[ 188.70884717  195.70112559  194.45454919  207.15804605  200.60558894
  186.6222818   207.79201817  193.08088883  200.26837964  188.43779057
  202.75718941  198.49868555  191.41618352  220.99435408  202.48256279
  201.76588105  199.09665119  196.86271689  193.47438261]"
"[ 71.68030163  67.74886231  76.66546307  77.34320999  75.13871424
  67.74886231  76.66546307  51.5528756   51.72057765  73.27173779
  65.75866296  54.40028059  65.11733227  57.79395542  62.9576692
  73.94752243  54.76339282  58.30189204  56.63147816]","[ 221.6533316   218.19243546  228.08187264  221.66031171  224.16808548
  232.7185398   218.58703428  241.72152764  248.92724781  215.18468891
  224.81034262  232.46155335  240.83572312  228.34823502  220.06240631
  217.79538322  213.17304516  231.33500381  242.81085213]","[ 197.39548917  200.40958068  202.13205911  198.12936854  198.17657263
  199.66761762  206.98366648  196.43138672  203.27879556  192.82409671
  200.70611131  207.04764101  191.95361317  215.96392969  218.86921798
  205.88904607  190.74200495  196.76227597  192.07447885]"
"[ 75.29733629  65.71504791  61.31393673  41.18399969  53.49400342
  77.52748701  74.25952022  75.55522031  61.31393673  41.18399969
  51.43595012  62.04021033  62.68414754  46.52916342  61.2188236
  69.82054495  68.68521188  53.59860203  57.76628205]","[ 225.62723969  233.88518318  208.98902487  234.86257801  225.34696025
  228.04953093  232.03091821  233.60196292  228.43985566  234.58412449
  227.19722146  224.78046963  233.39863465  242.00473209  246.07048234
  213.15313897  214.96987505  251.24039074  247.80589597]","[ 220.20165497  195.96125446  204.32087496  199.58003855  199.69170608
  189.15409062  198.27122849  202.17223601  208.0557103   199.62795058
  197.71438901  204.44715078  207.9268663   212.92430536  205.19767389
  211.67915953  214.58156958  193.15682759  196.13092141]"
"[ 58.43184916  66.23339652  80.20274905  74.4437521   58.43184916
  66.23339652  50.82620662  78.14538767  48.38394521  20.62195782
  85.0560943   67.36807312  75.7037758   65.05155067  47.43858082
  77.72779885  77.70886747  65.64641416  64.25900415]","[ 222.17041409  214.62417422  247.20835707  217.5462891   221.15082373
  218.88151227  234.67479885  243.70911442  232.50138439  232.28708346
  241.22690412  235.67161557  248.71972975  223.49422931  210.81833957
  228.7578838   229.72163122  221.97626724  224.71650461]","[ 201.3016946   210.20049275  198.95212886  188.62321348  199.72905729
  207.2348292   204.16708399  210.95234908  199.29372013  202.65863991
  200.04020764  202.98747951  226.53736861  203.55014159  202.60643147
  192.26245682  193.96595789  201.94315028  195.9411188 ]"
"[ 53.09328017  53.22925435  63.27877699  40.89888956  60.75153567
  75.51702203  78.13859909  69.62460718  62.496963    88.72663087
  68.14029173  75.48449834  73.53400632  62.5111587   53.09328017
  63.78652128  63.12969608  69.62460718  62.496963  ]","[ 215.21109057  231.40171752  245.98351659  234.07186373  223.46612041
  227.82538482  226.76842449  249.39464265  243.58662251  243.25172495
  234.14164744  233.55630503  227.23033972  239.58181351  225.03730998
  223.24857882  246.22133536  245.21640084  231.86608878]","[ 203.89009642  205.59394272  197.86258518  216.27792823  221.15906784
  203.90984637  199.25595474  214.91341623  196.28059208  193.77258775
  203.39261971  190.80996597  191.84373885  191.76854397  206.52677908
  216.24630919  201.07225377  215.46721097  202.62596373]"
"[ 52.56463352  77.11008062  63.86949343  79.87932141  67.41032177
  62.90948541  61.94091154  70.27113404  73.1118533   52.56463352
  77.11008062  74.38442857  61.14166435  84.40330566  54.14267803
  76.78649411  82.37710885  74.38442857  61.14166435]","[ 238.29451174  237.93364006  223.76193071  235.65990935  234.66728879
  262.18664282  257.21964838  234.83371408  238.25426022  242.12015032
  210.0570332   231.09605979  228.1304111   234.5974565   241.64836826
  216.64485192  250.11047092  244.59279481  223.89025095]","[ 199.8670671   208.9383887   200.56674275  211.1132179   193.07553056
  214.35510526  199.72097919  211.40524949  216.31263844  189.34609242
  211.07756171  200.76360188  209.16733516  202.82725298  206.10703691
  210.30931504  207.55812857  202.79728815  201.74753223]"
"[ 66.61952832  71.20918025  32.23933638  69.83763321  50.08517279
  55.96149441  82.90429979  57.02211543  68.18151609  77.51990826
  72.57241124  57.43268195  55.16731989  76.3816197   70.2943884
  76.3816197   70.2943884   87.64928044  72.24204398]","[ 238.80948403  224.8186174   237.79774246  232.52964038  219.51273207
  234.65223415  233.26679675  252.30567228  227.70037903  227.14403465
  222.52925528  242.00176434  258.5705689   221.23203115  227.88639716
  229.78048043  225.638102    229.75581425  232.4359306 ]","[ 204.58516317  208.41528796  198.20621479  197.2275915   215.26013855
  190.1536095   208.47109383  195.73089451  202.57926402  202.32840484
  198.62364662  210.49049652  197.76164319  197.63956468  197.46157614
  197.85191573  200.07452663  200.48751134  207.94996899]"
"[ 86.2410113   72.46057014  55.01655313  67.03392123  69.20269331
  57.64727162  76.87689986  76.49393584  64.66128921  58.03844677
  73.83201443  60.24773576  76.32606203  69.84640518  66.06647275
  64.66128921  58.03844677  45.06879128  83.97666738]","[ 247.86118548  226.31040276  233.52431079  222.70618854  237.25653254
  227.25851     245.47005782  215.68611967  212.32954169  229.62865905
  227.49374037  227.60653491  233.9897866   231.0400276   231.46024671
  233.74544151  220.63061231  237.81963243  224.01067693]","[ 215.73651542  203.48458647  200.0529021   201.9672545   190.93714853
  192.34661047  194.57808072  201.87429281  204.03417068  190.6016161
  203.12361779  219.39820914  216.61901954  201.91395604  198.80811069
  197.62111476  209.74648158  202.77015312  204.39686081]"
"[ 72.78106606  61.62524677  47.36013451  67.5549547   81.86291149
  72.41802195  77.31753894  79.05394144  59.14542376  83.74161405
  74.53407495  50.06697116  77.31753894  79.05394144  87.33766929
  87.76762201  89.64786709  43.52384662  53.74312192]","[ 225.20096997  238.36716816  214.15068424  219.06380287  241.42550663
  238.19629294  223.92343533  253.16614557  227.30282774  219.46466647
  219.92117397  231.84564277  240.93079042  223.46223218  223.13201369
  231.31155279  221.8242523   234.05177979  220.18130315]","[ 204.42683199  206.91748465  211.90695795  220.06293599  201.50997826
  211.70466695  205.17635529  211.64976384  201.24873369  204.78348049
  219.75665059  195.84017259  208.73368465  202.01778042  204.69749989
  205.27163482  203.56133821  204.23369798  205.77811183]"
"[ 67.38553218  79.77101721  40.53392975  66.84761325  76.30195652
  75.48213113  61.84448019  54.4065765   61.84448019  54.4065765
  77.50100658  54.01340626  67.49116226  70.1295365   92.15689064
  83.57530087  82.39862223  63.4718067   60.33026099]","[ 232.51738631  228.63869084  229.90542657  212.45687178  253.46682652
  220.81846478  245.81676537  229.11701057  217.78220452  223.14308733
  210.5046867   252.22115135  238.69155065  227.19100841  233.87146219
  226.51129777  221.76673606  251.09621545  243.82550583]","[ 209.82828734  212.03820023  199.95675747  192.19926231  205.62087457
  206.88430841  194.67448331  216.45272225  197.24036225  206.5593125
  206.387996    200.88556903  201.97459782  198.01739724  205.47233538
  204.67719232  207.85943025  223.22487959  205.58735688]"
"[ 79.81939542  64.06612045  82.95838144  83.10681422  80.80384869
  70.50788489  87.74523654  78.67143968  77.40562193  68.15578083
  66.16672934  75.43989525  63.42879997  83.10681422  72.44577199
  70.61746199  66.1798669   89.4816192   65.82058008]","[ 240.08877058  219.30157098  224.53412029  241.38026427  251.18790862
  223.88906981  233.34221246  237.68708062  217.07377782  220.67897151
  242.54532497  220.7064838   230.9169377   212.93497389  246.74661024
  234.58254884  227.22493947  238.84847075  218.63731564]","[ 209.48573484  210.4678476   210.20993477  211.41209513  198.59777544
  195.63818594  197.21636162  197.06740298  193.03113284  219.67574265
  205.36672548  211.66191581  203.32592076  206.83602788  207.35502738
  199.81500098  219.97070108  204.89666618  202.27603213]"
"[ 40.22720786  54.46082884  77.92895686  64.19646109  64.19646109
  73.7481576   34.49516764  93.52692172  65.19368538  60.94469457
  88.43830403  40.22720786  64.97235422  84.39926925  56.89005394
  80.49576068  70.27378794  72.936665    66.57955322]","[ 240.16200631  235.57908889  256.60005468  214.39424116  236.89145778
  221.09060934  243.66828559  217.31083013  247.04184989  241.81287058
  244.55969567  232.96142433  218.12754272  217.77562417  249.35706374
  230.5624839   220.65965362  219.5008703   224.2814983 ]","[ 199.46953916  204.5412343   215.27709198  193.92672263  209.03274651
  203.1900104   201.21347484  195.69706243  217.72438493  219.03597168
  210.28386768  205.57741855  213.16163751  195.35989349  198.15175687
  220.99536379  220.33160229  213.29377825  207.99376029]"
"[ 88.24491398  71.17098134  60.29433827  70.07955111  33.95993605
  70.78548259  62.96420108  88.24491398  53.59284446  87.32253144
  82.5045307   68.03381201  69.84502112  87.75690814  81.10494121
  43.73148678  54.10974627  79.20072474  82.5045307 ]","[ 229.23459193  217.977249    210.89011998  232.3534901   221.42556162
  220.33157205  227.98276426  251.18952198  247.39478295  223.75434382
  213.71353252  242.38617744  225.59462195  254.08233352  246.8468888
  255.54151119  226.28484778  248.75185423  225.08025908]","[ 201.53003865  205.65435082  226.7563875   207.72433611  208.13414582
  211.69118801  226.88724882  204.38790269  205.66276569  200.82182127
  213.72562886  208.04789701  216.47175564  218.02359866  218.19359611
  217.65541809  204.47523088  209.19759218  202.61235458]"
"[ 55.89630022  59.5444862   69.17957637  88.62213696  60.13502591
  51.66957129  72.78535091  81.77825521  57.4669577   81.34653506
  71.83519307  77.74744     77.74744     65.16708787  73.06785925
  68.75153759  69.17957637  80.94068455  60.46306434]","[ 213.59243734  229.11549914  226.57673683  237.7404263   222.39298741
  212.32634386  252.41213488  242.93985141  228.05427658  241.32530613
  225.81159108  247.54486921  238.56093152  256.13186113  247.70722138
  215.65395203  229.8486786   249.79793953  244.47620042]","[ 222.63345099  211.6895105   207.71258196  218.85442845  210.57899681
  217.43420212  205.17056056  223.36382191  206.30553218  216.33476583
  207.76493558  227.57137507  205.90791588  215.12663754  207.99539341
  221.32192019  208.06040999  224.5089987   201.53426933]"
"[ 85.49309838  57.36675254  70.55475378  75.99797012  67.864975
  60.42106939  46.89394967  74.87323417  68.68947529  82.78676641
  57.46557864  71.4176837   68.97394439  81.24604555  57.46557864
  57.36675254  45.08980868  67.23040541  59.41290019]","[ 222.16964226  229.18894462  248.38836796  216.81236217  250.38212051
  225.31796298  220.18128846  215.93089361  243.52722616  203.97446298
  229.85176145  246.1064915   239.85024176  233.7934257   208.24203889
  238.96961337  233.46627123  253.66471042  243.07796719]","[ 204.76083422  219.178874    232.26051947  205.93794     207.43966109
  217.80769456  215.82465064  217.94280252  204.27418456  207.25150395
  219.2716876   227.86841627  199.93393427  198.89854877  196.36346397
  208.98123025  223.27916897  232.68016248  200.01436997]"
"[ 91.72618657  76.02142996  68.76003897  65.25804425  85.50001467
  44.85253213  25.46562579  68.76003897  61.36340988  78.08694758
  78.08694758  72.14185878  76.19025408  70.44523093  96.56449417
  46.71681321  75.89194311  45.83613097  68.58073558]","[ 228.05193815  233.3964843   239.83702809  235.01710601  241.69111532
  242.77391387  221.67522803  230.45001651  232.84083923  237.9283809
  236.00467655  226.70382361  226.77023512  215.73755018  218.89761566
  246.95158695  219.46265127  246.48503906  226.48780222]","[ 214.17509551  202.93819178  206.32339488  202.63423771  208.55661533
  224.85763513  206.93136268  226.34432442  213.6495814   211.6491289
  213.88153024  213.59590175  218.03485616  210.37625224  206.96309132
  224.54961973  230.91742769  200.74539792  215.42580114]"
"[ 51.87802141  91.26517471  82.04726237  58.1810136   26.67170162
  77.80584434  75.88134624  41.63037339  51.11447193  90.76734568
  67.89207568  77.80584434  75.88134624  62.95069755  57.912712    78.3477489
  59.34271606  73.20626112  62.95069755]","[ 234.33460079  249.72111016  239.86625427  243.27328289  220.36835347
  244.77451253  237.41704815  230.00535103  249.18076843  251.37215132
  243.03391289  230.18547789  240.04075271  235.84464982  230.58533983
  240.25692817  236.2422171   236.39445019  233.16194609]","[ 208.65360674  200.24690068  214.76528919  208.7359324   210.997724
  202.8531413   219.15458428  227.12689788  222.61370415  215.36491187
  209.6068904   217.6132102   212.62103732  212.48804315  224.59460447
  222.81627955  220.43189946  208.5178867   209.82027108]"
"[ 71.01789998  76.96658807  91.76766675  90.41525932  65.46985614
  62.9371674   70.33025895  66.57094205  60.36291321  63.46985715
  62.78956565  62.78956565  74.14500055  58.41196168  71.01789998
  81.86380806  70.63063157  69.07713209  66.84816939]","[ 240.29975116  223.04693388  241.89699987  223.51367261  207.80511107
  204.50078881  232.4175116   247.04669704  227.9557235   240.81103513
  247.07123553  214.71067721  229.78231848  220.84301501  217.99519184
  227.1241989   248.33653603  220.61990184  223.08350506]","[ 217.00471895  214.15329363  208.88943619  216.48298771  197.6966096
  209.01276243  212.85569798  209.59982379  213.102721    221.17508205
  221.6226682   210.12660117  201.47495248  220.43593838  212.25879528
  217.31838156  221.94850787  223.04562206  195.9753177 ]"
